50810100,40201,20150210,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,24,11,3,7.9,0,0
50810100,40201,20150210,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,11,4,7.7,0,0
50810100,40201,20150210,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,10,3,7.2,0,0
50810100,40201,20150210,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,41,10,2,6.5,0,0
50810100,40201,20150210,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,53,09,2,5.3,0,0
50810100,40201,20150214,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,15,2,1.9,0,0
50810100,40201,20150214,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,11,1,2.6,0,0
50810100,40201,20150214,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,15,2,.8,0,0
50810100,40201,20150214,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,1,-.1,0,0
50810100,40201,20150214,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,13,1,.3,0,0
50810100,40201,20150215,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,14,1,.3,0,0
50810100,40201,20150215,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,14,1,-1,0,0
50810100,40201,20150215,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,0,0,0
50810100,40201,20150215,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,11,3,.6,0,0
50810100,40201,20150215,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,-1.7,0,0
50810100,40201,20150215,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,-1.5,0,0
